timestamp,actual_tao,forecast_tao,actual_kmb,forecast_kmb,hvdc_loading_pct,v_tao_pu,has_critical_warn,has_warning_warn,actual_violation,error_tao,ape_tao
2025-05-03 07:45:00,9.668,9.689276204354208,109.61,109.63090136537652,25.801064364856757,0.9679633620381203,True,True,False,-0.021276204354208517,0.22006831125570633
2025-05-03 08:00:00,9.586,9.604460442018176,108.58,108.5790594430348,25.81375196537547,0.968683841886419,True,True,False,-0.018460442018175982,0.19257711244438003
2025-05-03 08:15:00,8.999,9.006913952339396,108.79,108.79892979316445,25.889375665960834,0.9738177907063342,True,True,False,-0.00791395233939518,0.08794257507057364
2025-05-03 08:30:00,9.274,9.274182636345206,109.33,109.28740605799072,25.830225385489587,0.9711333659358132,True,True,False,-0.0001826363452064328,0.0019693373410556293
2025-05-03 08:45:00,10.112,10.115346822739074,109.92,109.93294762241294,25.712643166570913,0.96371487102957,True,True,False,-0.003346822739073829,0.033097534966021316
2025-05-03 09:00:00,9.769,9.76239843359713,109.79,109.78934186370817,25.757245615843406,0.9666666308180772,True,True,False,0.006601566402869352,0.06757668539371156
2025-05-03 09:15:00,9.139,9.140409348338732,109.45,109.45618246129122,25.83517873964623,0.9721009373351115,True,True,False,-0.001409348338732741,0.015421253279249543
2025-05-03 09:30:00,9.169,9.175767904136666,108.85,108.87807566968975,25.846621029402023,0.9721309332592065,True,True,False,-0.006767904136665948,0.07381289267406105
2025-05-03 09:45:00,9.009,9.013093440184033,110.17,110.18062183974614,25.84526367783794,0.9733838428593077,True,True,False,-0.00409344018403246,0.0454372314295564
2025-05-03 10:00:00,8.281,8.28201847181371,111.57,111.5948040492223,25.89951370913996,0.978913470852394,True,True,False,-0.0010184718137100646,0.012298898834442391
2025-05-03 10:15:00,8.77,8.76955155211936,111.23,111.24576798875776,25.82143423392585,0.9745534368121075,True,True,False,0.00044844788063969077,0.005113430788236575
2025-05-03 10:30:00,8.767,8.77697742239755,111.58,111.4985896488983,25.808073971299194,0.9744313180936635,True,True,False,-0.00997742239755084,0.1138065744972075
2025-05-03 10:45:00,7.975,7.986554504765583,110.04,110.04496970686417,25.900708104428933,0.9811807540136793,True,True,False,-0.011554504765583395,0.14488407211404375
2025-05-03 11:00:00,8.304,8.309698524029582,111.45,111.42652165975205,25.865575120374007,0.9784376109576216,True,True,False,-0.0056985240295812645,0.06862384420422543
2025-05-03 11:15:00,7.026,7.035188831935101,109.69,109.69486109434536,26.05002209660733,0.9894483236713617,True,True,False,-0.009188831935101227,0.13078326105924995
2025-05-03 11:30:00,7.745,7.748333835844038,109.56,109.52077309730666,25.943253623738617,0.9833717769915873,True,True,False,-0.0033338358440380134,0.043045007614377184
2025-05-03 11:45:00,6.739,6.740589122460533,109.53,109.53780973382844,26.042948426846785,0.9912947389151223,True,True,False,-0.001589122460533332,0.023580983204855823
2025-05-03 12:00:00,6.987,6.998138850726575,110.42,110.43168118896044,26.005502038845158,0.9893002421292173,True,True,False,-0.011138850726575278,0.15942250909736694
2025-05-03 12:15:00,7.774,7.7719684395627135,108.8,108.81979275655362,25.91340698519139,0.9828250362036427,True,True,False,0.0020315604372864726,0.026132755784322063
2025-05-03 12:30:00,8.033,8.03681788380715,110.9,110.91298372271818,25.867407958067517,0.9804938474455135,True,True,False,-0.003817883807149869,0.04752749660646233
2025-05-03 12:45:00,7.76,7.770845623267292,109.93,109.9163974257027,25.904120935195827,0.9827642895932938,True,True,False,-0.01084562326729177,0.1397631862540651
2025-05-03 13:00:00,7.92,7.924041567847636,109.96,110.04294023319791,25.847678964995175,0.9808069092503809,True,True,False,-0.004041567847636429,0.05102989700168484
2025-05-03 13:15:00,7.546,7.545607239139174,111.33,111.29590231823006,25.8636504145901,0.9840494298055191,True,True,False,0.0003927608608265132,0.005204888156719114
2025-05-03 13:30:00,8.188,8.18128590750608,109.84,109.83842874406196,25.809561594786206,0.9783742630085317,True,True,False,0.0067140924939206315,0.08199917544846987
2025-05-03 13:45:00,7.714,7.730519552856111,110.01,109.98927278965219,25.854303130016742,0.9822484759683331,True,True,False,-0.016519552856110842,0.21415028305283657
2025-05-03 14:00:00,8.037,8.020569920434209,110.98,110.98750075263547,25.815755076956098,0.9795186574734207,True,True,False,0.0164300795657919,0.20443050323937845
2025-05-03 14:15:00,7.423,7.435455759735911,109.95,109.93923801911448,25.84802216956762,0.9843150389008556,True,True,False,-0.012455759735910732,0.16779953818039575
2025-05-03 14:30:00,7.928,7.924677511598455,110.65,110.70238673664575,25.82354183859535,0.9804058890936646,True,True,False,0.0033224884015448097,0.04190827948226516
2025-05-03 14:45:00,8.412,8.407590138188581,109.13,109.12690771091755,25.790233217418834,0.9766058200922507,True,True,False,0.0044098618114194466,0.05242346417233831
2025-05-03 15:00:00,8.37,8.367799209304774,111.17,111.18745516221277,25.792317680460197,0.9769258702439426,True,True,False,0.0022007906952250522,0.026293795610462037
2025-05-03 15:15:00,9.189,9.195509551617622,108.98,108.97420706224906,25.721939392893482,0.9702601065174745,True,True,False,-0.006509551617622122,0.0708406965996088
2025-05-03 15:30:00,8.696,8.70338401016491,109.98,109.98891695496282,25.779586034684403,0.9746025199876804,True,True,False,-0.007384010164910748,0.08491272029001237
2025-05-03 15:45:00,9.489,9.479422939815468,108.89,108.87713555016312,25.687539886841932,0.9674817517383812,True,True,False,0.009577060184533082,0.10092802375846008
2025-05-03 16:00:00,9.802,9.803458814378434,109.76,109.76115836729802,25.647982612634294,0.9644985438987571,True,True,False,-0.0014588143784344254,0.014882823678291605
2025-05-03 16:15:00,9.813,9.804763597382202,111.36,111.3485407475055,25.65749047080229,0.9647072994220042,True,True,False,0.008236402617798788,0.08393358411704299
2025-05-03 16:30:00,9.64,9.65906200814446,111.1,111.11380905864101,25.677756494314046,0.9663524953358027,True,True,False,-0.01906200814445924,0.19773867349258684
2025-05-03 16:45:00,10.185,10.208407914385312,109.38,109.38920665754598,25.64875763673154,0.9620714891841572,True,True,False,-0.0234079143853112,0.22982733787264079
2025-05-03 17:00:00,10.184,10.182052477319736,109.33,109.37118539192195,25.60920258519164,0.9609369701914853,True,True,False,0.001947522680262992,0.019123357014440852
2025-05-03 17:15:00,10.243,10.264994082314466,109.62,109.59352830228113,25.5969942750877,0.960142803911979,True,True,False,-0.021994082314465757,0.2147230527481543
2025-05-03 17:30:00,9.86,9.868341646909428,110.29,110.32043237642482,25.63557739497731,0.963736890235464,True,True,False,-0.008341646909428846,0.08460088134856752
2025-05-03 17:45:00,9.716,9.733902612717422,111.18,111.20194064959054,25.666921095398,0.9654649301967098,True,True,False,-0.017902612717422883,0.18425908500408578
2025-05-03 18:00:00,9.383,9.378423746437413,110.42,110.28251921111291,25.691768400356786,0.9682752327415863,True,True,False,0.0045762535625861744,0.048771752719908336
2025-05-03 18:15:00,9.535,9.545970269141215,112.18,111.99794123347402,25.68678297315233,0.9673049282119931,True,True,False,-0.010970269141214573,0.11505263901110967
2025-05-03 18:30:00,9.398,9.409552725015711,110.6,110.58517142003589,25.708588371083223,0.9686524081616241,True,True,False,-0.011552725015711474,0.12292748460756252
2025-05-03 18:45:00,9.423,9.421866708937486,108.07,108.18238265913887,25.69580480285848,0.9681618865325262,True,True,False,0.0011332910625139192,0.01202686046175563
2025-05-03 19:00:00,9.259,9.267409650256852,110.14,110.20072880510467,25.730319142730945,0.9699737128516914,True,True,False,-0.008409650256851364,0.09082676582534494
2025-05-03 19:15:00,8.897,8.9011034834853,109.22,109.29143411718927,25.804610582991394,0.9736319619368221,True,True,False,-0.00410348348530043,0.046122102738993136
2025-05-03 19:30:00,9.263,9.26827973284944,110.82,110.82033388319577,25.77140441320734,0.9706824102507644,True,True,False,-0.005279732849439611,0.0569980874850459
2025-05-03 19:45:00,8.812,8.808022885606771,34.15,33.3514955907296,25.84318567675805,0.9749025284978242,True,True,False,0.0039771143932281205,0.04513293677615555
2025-05-03 20:00:00,8.176,8.189162523698911,110.46,110.41198965275261,25.915472935229445,0.980116627807265,True,True,False,-0.013162523698911244,0.16098977107157858
2025-05-03 20:15:00,9.212,9.208752184315138,109.43,109.46312145762131,25.78167112597281,0.9712218329877246,True,True,False,0.0032478156848618767,0.03525635780868694
2025-05-03 20:30:00,9.203,9.218097653442495,110.65,110.59707733710252,25.764693350388608,0.9708913045575699,True,True,False,-0.015097653442495584,0.16405143351179444
2025-05-03 20:45:00,8.794,8.783401131186228,108.85,108.85066966404064,25.79631136910303,0.9743733663315057,True,True,False,0.01059886881377281,0.12052386629202208
2025-05-03 21:00:00,8.968,8.953479582540613,110.41,110.39391795803598,25.79821918663238,0.973039394476804,True,True,False,0.014520417459387147,0.16191366462082715
2025-05-03 21:15:00,8.932,8.935489516211348,111.13,111.06861043477727,25.83024221966832,0.9738363834686177,True,True,False,-0.003489516211347521,0.03906757957278059
2025-05-03 21:30:00,9.536,9.533924890647068,109.63,109.79387180590903,25.782048005002466,0.9689525547887384,True,True,False,0.0020751093529316478,0.021760794366144802
2025-05-03 21:45:00,9.921,9.93051014603656,109.52,109.54277968387454,25.731712779796272,0.9656640619036961,True,True,False,-0.009510146036561196,0.09585874435011915
2025-05-03 22:00:00,9.666,9.68414519928234,109.5,109.51488913512756,25.75529199248911,0.9678908912196904,True,True,False,-0.018145199282340485,0.18772190423720558
2025-05-03 22:15:00,9.298,9.286761184812896,109.72,109.73332872767205,25.813085551923763,0.9711103656411778,True,True,False,0.011238815187104123,0.12087346929465234
2025-05-03 22:30:00,9.885,9.887448561990837,110.29,110.28360113267378,25.769460255197668,0.9664199305706159,True,True,False,-0.002448561990837206,0.02477048040829699
2025-05-03 22:45:00,9.818,9.809510538668714,109.47,109.44040181661344,25.757709871591665,0.9668159201125377,True,True,False,0.008489461331285142,0.08646833695903756
2025-05-03 23:00:00,10.5,10.486041910566836,110.42,110.41122113177867,25.692835387957786,0.9611762592059477,True,True,False,0.013958089433163678,0.13293418495114534
2025-05-03 23:15:00,10.38,10.397988294077987,109.84,109.81484594671228,25.678315354080304,0.9616557047898032,True,True,False,-0.017988294077985856,0.17329763064215886
2025-05-03 23:30:00,10.447,10.462182971007294,110.76,110.76268777852096,25.66517937374201,0.9608014951191969,True,True,False,-0.015182971007295265,0.14533331092908905
2025-05-03 23:45:00,9.871,9.87699228878682,111.27,111.26161644032892,25.709436197745728,0.9654740870404558,True,True,False,-0.005992288786819344,0.060705995144856084
2025-05-04 00:00:00,10.596,10.573799662854245,109.25,109.21935115068342,25.592659216137182,0.9579740506784082,True,True,False,0.022200337145754645,0.20951620540584204
2025-05-04 00:15:00,10.04,10.048150688133859,111.39,111.38314264534827,25.631625576493505,0.9625679356806915,True,True,False,-0.008150688133859774,0.08118215264682827
2025-05-04 00:30:00,10.029,10.026216096876983,109.82,109.83378719681903,25.630325594322994,0.9625906342984513,True,True,False,0.0027839031230172395,0.027758531461176447
2025-05-04 00:45:00,9.39,9.410263660821322,109.69,109.66614840090728,25.6777301321882,0.9679200681754019,True,True,False,-0.02026366082132114,0.21580043450203507
2025-05-04 01:00:00,8.028,8.04198266780953,110.26,110.22946449770284,25.809211352126532,0.9795125043458807,True,True,False,-0.013982667809528948,0.17417373931379634
2025-05-04 01:15:00,8.717,8.709972835948975,111.52,111.5221321852027,25.731608511998154,0.973646169412215,True,True,False,0.007027164051025991,0.08061447795072321
2025-05-04 01:30:00,8.94,8.948024943023803,109.66,109.6466101258424,25.716602973657547,0.9717973423961863,True,True,False,-0.008024943023803743,0.08976446325310175
2025-05-04 01:45:00,8.915,8.921710773354317,109.56,109.52405713995506,25.746076058542904,0.972511425518296,True,True,False,-0.0067107733543174675,0.07527507960504723
2025-05-04 02:00:00,9.457,9.459116855790196,109.35,109.29957820820934,25.69592257919207,0.967988232954316,True,True,False,-0.00211685579019516,0.022384009600896256
2025-05-04 02:15:00,9.508,9.513656718215795,110.71,110.68366640782008,25.69499530228881,0.9676412851430648,True,True,False,-0.005656718215796275,0.05949430174428739
2025-05-04 02:30:00,7.718,7.740676559830201,108.6,108.58257907580041,25.92219409323239,0.9835056636189311,True,True,False,-0.022676559830201448,0.2938139388548854
2025-05-04 02:45:00,7.849,7.857234196606433,109.21,109.19709174147707,25.89523422953082,0.9822344116868812,True,True,False,-0.008234196606433208,0.10490758817610459
2025-05-04 03:00:00,7.698,7.707208677276293,109.01,108.98852509308766,25.903618858368326,0.983290742750024,True,True,False,-0.009208677276292931,0.11962428246727076
2025-05-04 03:15:00,7.901,7.912354942247583,112.26,112.24398526517979,25.874419948628987,0.9814579316451858,True,True,False,-0.011354942247582933,0.1437152541856905
2025-05-04 03:30:00,9.184,9.18547486946381,109.72,109.72921951288079,25.752367050197105,0.970882995738137,True,True,False,-0.001474869463811146,0.016059118708680684
2025-05-04 03:45:00,9.375,9.390339747629433,109.54,109.51933310266995,25.718631279776925,0.9689673351012218,True,True,False,-0.01533974762943302,0.16362397453941996
2025-05-04 04:00:00,9.36,9.364832959684243,109.66,109.63536250939215,25.728611420374904,0.9692451206824837,True,True,False,-0.004832959684243576,0.05163418460555724
2025-05-04 04:15:00,9.148,9.149624580679763,111.05,111.04330154726232,25.79267552071567,0.9718215968589727,True,True,False,-0.0016245806797634543,0.017758861805723305
2025-05-04 04:30:00,9.07,9.10925598855938,109.4,109.35360988423764,25.762588172644286,0.9718045597202458,True,True,False,-0.03925598855937906,0.4328113397585218
2025-05-04 04:45:00,9.291,9.29554974131526,111.04,111.04983396233578,25.755814220204492,0.9701893349510433,True,True,False,-0.004549741315258871,0.04896933925693614
2025-05-04 05:00:00,9.445,9.467171783603384,111.64,111.66269083560235,25.725042319750308,0.968608345218856,True,True,False,-0.022171783603383233,0.23474625283121867
2025-05-04 05:15:00,8.821,8.829397715843989,109.05,109.0616336117498,25.787393460146323,0.9739338817132345,True,True,False,-0.008397715843988962,0.0952014038597531
2025-05-04 05:30:00,8.5,8.516359016209847,18.16,18.150015822541803,25.821364564686615,0.9766639117772845,True,True,False,-0.016359016209847255,0.1924590140070747
2025-05-04 05:45:00,8.393,8.40367775717359,109.91,109.88978720982763,25.82424746133727,0.9774053931248747,True,True,False,-0.010677757173588986,0.12722217515628223
2025-05-04 06:00:00,8.985,8.984677036304891,111.21,111.21833404776473,25.80694190252137,0.9732918112200213,True,True,False,0.0003229636951083137,0.003594476291028003
2025-05-04 06:15:00,9.327,9.33366818794774,110.26,110.26119507354355,25.763542975806498,0.9702520081689867,True,True,False,-0.006668187947740378,0.07149338415986961
2025-05-04 06:30:00,10.619,10.591946811097369,111.24,111.23488875062998,25.623687279688305,0.958844303411857,True,True,False,0.027053188902630865,0.2547621139199044
2025-05-04 06:45:00,9.736,9.710216779666748,109.46,109.45643901036756,25.71130312574314,0.9664937862041296,True,True,False,0.025783220333252643,0.2648235446463669
2025-05-04 07:00:00,9.598,9.596068058241478,110.56,110.53275574423536,25.74594698004386,0.9681508711741734,True,True,False,0.0019319417585226262,0.02012858675255019
2025-05-04 07:15:00,8.574,8.579400245939233,109.62,109.63899368212103,25.860606336214214,0.9768160896975087,True,True,False,-0.0054002459392332725,0.06298397402536593
2025-05-04 07:30:00,7.717,7.734521289218035,110.34,110.32961753329442,25.93845303926592,0.9837604614210109,True,True,False,-0.01752128921803564,0.22704793566581377
2025-05-04 07:45:00,8.524,8.521081428259446,109.41,109.41894883886388,25.849767584410266,0.9769412813649271,True,True,False,0.0029185717405528777,0.03423946195599403
2025-05-04 08:00:00,9.032,9.033905588721499,110.58,110.58336704562866,25.781293942855736,0.9724975372283706,True,True,False,-0.0019055887214989298,0.02109819219872797
2025-05-04 08:15:00,9.675,9.686360746433767,109.7,109.6912421754235,25.71801430718042,0.9671524269110554,True,True,False,-0.011360746433766167,0.11742373562815289
2025-05-04 08:30:00,9.704,9.714410733572397,108.56,108.54395162899777,25.70904639265307,0.9667731648774196,True,True,False,-0.01041073357239597,0.10728290974513269
2025-05-04 08:45:00,9.437,9.44617773175765,109.8,109.80282804814162,25.71771036474035,0.9687276786250686,True,True,False,-0.00917773175765113,0.09725264117755501
2025-05-04 09:00:00,9.006,9.012759295153952,109.62,109.60787991104101,25.754843811192647,0.9721802272645644,True,True,False,-0.006759295153951683,0.07505324390902018
2025-05-04 09:15:00,8.91,8.916706032804804,111.29,111.26467540675678,25.783172696948576,0.9733007404556192,True,True,False,-0.006706032804803641,0.0752641166922248
2025-05-04 09:30:00,9.209,9.217961070285376,110.35,110.37951154307132,25.765792242804388,0.9710921475808665,True,True,False,-0.008961070285376849,0.09730774541911254
2025-05-04 09:45:00,8.791,8.804260746411853,108.97,108.98417621714849,25.81716313232379,0.9746388365204528,True,True,False,-0.013260746411852153,0.15084457282183703
2025-05-04 10:00:00,9.612,9.59648432142819,111.41,111.43208376699712,25.701233200668415,0.967113144542642,True,True,False,0.01551567857181091,0.16141987677558178
2025-05-04 10:15:00,9.365,9.383531337309773,109.79,109.79777058404689,25.707887750186455,0.9688270476687699,True,True,False,-0.01853133730977241,0.19787866833939713
2025-05-04 10:30:00,9.036,9.0468191279564,110.88,110.98527115254029,25.732499251271463,0.9715468472568892,True,True,False,-0.01081912795640072,0.11973359832256929
2025-05-04 10:45:00,8.859,8.867024478942657,110.71,110.72977733498638,25.7327113856442,0.972690345027794,True,True,False,-0.008024478942656899,0.09057996312900893
2025-05-04 11:00:00,8.194,8.212154172716343,109.14,109.13986499003794,25.801506957966776,0.9784937831176383,True,True,False,-0.018154172716341677,0.2215544629507716
2025-05-04 11:15:00,7.962,7.973289874464313,108.87,108.88941380670032,25.845819862997537,0.9807679812579477,True,True,False,-0.011289874464313066,0.14179696621619403
2025-05-04 11:30:00,8.599,8.606796038033192,111.2,111.20369839132502,25.777756245853332,0.975347741730531,True,True,False,-0.007796038033191621,0.0906621470418119
2025-05-04 11:45:00,8.882,8.890464138753266,109.76,109.79131918708507,25.743204139169517,0.9728236333008997,True,True,False,-0.008464138753266681,0.09529541481352329
2025-05-04 12:00:00,8.493,8.499697490044376,110.77,110.78307919344965,25.78111542193231,0.9761420904769857,True,True,False,-0.006697490044375698,0.0788589430883057
2025-05-04 12:15:00,7.85,7.85325074513013,109.62,109.65509622716793,25.831236700230352,0.9815076473206534,True,True,False,-0.0032507451301304613,0.04141076593617051
2025-05-04 12:30:00,8.429,8.435180396623664,108.87,108.8695596793914,25.76097251778431,0.9763290231859519,True,True,False,-0.006180396623664208,0.07332301122709581
2025-05-04 12:45:00,8.979,8.985504499070029,108.26,108.29589807305318,25.722663214378926,0.971816361474071,True,True,False,-0.006504499070029368,0.07244124137192609
2025-05-04 13:00:00,9.076,9.083490653091626,111.1,111.12399662259449,25.706796717112223,0.9707677175803834,True,True,False,-0.007490653091625887,0.08253253727823526
2025-05-04 13:15:00,9.24,9.257860672397765,111.51,111.52965764530735,25.708979964310302,0.9698591565011708,True,True,False,-0.017860672397764787,0.19329732011293346
2025-05-04 13:30:00,8.712,8.72629837639765,110.01,110.02538615625755,25.749977192490114,0.97429507627889,True,True,False,-0.01429837639765097,0.16412277756242757
2025-05-04 13:45:00,8.536,8.539325779690849,111.37,111.3438828972834,25.73470594106166,0.9748784655688171,True,True,False,-0.003325779690849018,0.03896180514237157
2025-05-04 14:00:00,8.889,8.895323486567403,110.74,110.733965636485,25.697639917975074,0.9715305278286898,True,True,False,-0.006323486567403336,0.07113833457407473
2025-05-04 14:15:00,9.051,9.053270685200335,110.92,110.91641119326759,25.689880027868522,0.9703037838165911,True,True,False,-0.00227068520033491,0.025087672056415225
2025-05-04 14:30:00,9.278,9.285623595880509,109.97,109.98419193254614,25.68533461783961,0.968870135207894,True,True,False,-0.007623595880508205,0.0821685263234679
2025-05-04 14:45:00,9.312,9.320889999585383,111.89,111.91600444378192,25.68297280377602,0.9685910035430638,True,True,False,-0.00888999958538328,0.09546820850339839
2025-05-04 15:00:00,8.243,8.270984911938548,108.55,108.52404921670023,25.77405601007086,0.9777395174821921,True,True,False,-0.027984911938547796,0.3394991132427257
2025-05-04 15:15:00,8.439,8.450740148032345,110.9,110.94567289974573,25.75658846388526,0.9761543279740668,True,True,False,-0.011740148032345132,0.13911776298653106
2025-05-04 15:30:00,8.74,8.738897068466233,109.51,109.56184213839255,25.72331782164796,0.9733036815584093,True,True,False,0.0011029315337669487,0.012619353918821663
2025-05-04 15:45:00,9.734,9.73342961534847,108.33,108.32677050983052,25.656643381452344,0.9652240609446794,True,True,False,0.0005703846515299205,0.005859714926483963
2025-05-04 16:00:00,9.873,9.878687015297292,108.49,108.44584587565495,25.643284526082137,0.9639077352704909,True,True,False,-0.005687015297292319,0.05760169443464145
2025-05-04 16:15:00,9.826,9.827614862006946,110.08,110.07608746113368,25.644429233105853,0.9641363023511003,True,True,False,-0.0016148620069458275,0.01643458177592478
2025-05-04 16:30:00,9.596,9.599325854991907,109.02,109.0391128189805,25.662310740954585,0.966216719483703,True,True,False,-0.0033258549919068514,0.03465876394790511
2025-05-04 16:45:00,10.557,10.534134099351132,110.7,110.70245951479896,25.570570798200986,0.957073212654876,True,True,False,0.02286590064886873,0.21659468245911964
2025-05-04 17:00:00,10.697,10.660489182085964,111.63,111.67543095446658,25.569206057047694,0.9556817501724885,True,True,False,0.03651081791403499,0.3413182937263079
2025-05-04 17:15:00,10.874,10.910672336170592,110.29,110.31497299967442,25.560505481516365,0.953810294591847,True,True,False,-0.03667233617059118,0.3372478953178811
2025-05-04 17:30:00,9.749,9.751096339657987,109.17,109.16075718902597,25.626089636504823,0.9637852710632647,True,True,False,-0.0020963396579869453,0.0215031249957599
2025-05-04 17:45:00,9.399,9.4108744943651,109.43,109.47339262429975,25.664874921488746,0.9673248879611077,True,True,False,-0.011874494365100574,0.12633784820158303
2025-05-04 18:00:00,9.387,9.388074970213573,109.35,109.45628479048641,25.652379536854593,0.9668948037832314,True,True,False,-0.0010749702135726125,0.011451690768375874
2025-05-04 18:15:00,9.65,9.651400937360894,111.89,111.81027950251043,25.646532337498545,0.9649376385112993,True,True,False,-0.0014009373608931952,0.014517485590066803
2025-05-04 18:30:00,8.367,8.385733428215342,110.14,109.90715041272699,25.74116829607169,0.9760741955765855,True,True,False,-0.01873342821534152,0.22389659606731036
2025-05-04 18:45:00,8.87,8.872437662213787,109.02,109.08500239428145,25.69581335287234,0.9714922476176843,True,True,False,-0.002437662213788272,0.027482099335288182
2025-05-04 19:00:00,8.23,8.241618412276047,109.15,109.12197531550076,25.751371508833167,0.9772268730239769,True,True,False,-0.011618412276046541,0.14117147341347985
2025-05-04 19:15:00,8.757,8.7522551468954,110.15,110.14190865982506,25.720885574070746,0.9730453779896825,True,True,False,0.004744853104599045,0.054183545725484644
2025-05-04 19:30:00,9.6,9.593903516541292,110.62,110.7850074901188,25.64886152032113,0.965649054859986,True,True,False,0.006096483458707169,0.0635050359620486
